CO2_EMISSIONS,CO2_INTENSITY,GEN_EXP,INTER_NET,SNSP_ALL,SYSTEM_DEMAND,WIND_ACTUAL,Timestamp,Region
1.0633180043474357,0.6569456614420274,0.46392310073551835,0.2649900757912651,-0.9268041785630787,0.6648403159148248,-0.8435664787198088,08-May-2024 10:00:00,ALL
1.0426919728126034,0.7133457285767122,0.40144473577424866,0.2649900757912651,-0.8662988793734994,0.5828340376657232,-0.791497890122775,08-May-2024 10:30:00,ALL
0.8604953609215847,0.562945549550886,0.33259102744958413,0.2649900757912651,-0.741390653301175,0.5229564376743157,-0.7776129331635661,08-May-2024 11:00:00,ALL
0.750489859402479,0.5253455047944294,0.2267603276172294,0.2649900757912651,-0.6226280960914998,0.41621810725485,-0.7220731053267299,08-May-2024 11:30:00,ALL
0.7092377963328145,0.5065454824162012,0.19360854212757608,0.2649900757912651,-0.5529695098193481,0.3823742463901414,-0.6966173509015133,08-May-2024 12:00:00,ALL
0.5682932475114603,0.3749453257686033,0.1642819626559597,0.2649900757912651,-0.3923995248536479,0.35113375943810266,-0.674632835716099,08-May-2024 12:30:00,ALL
0.5579802317440441,0.39374534814683154,0.10817894105808491,0.2649900757912651,-0.30824759465946755,0.3029713420537096,-0.6179359281326622,08-May-2024 13:00:00,ALL
0.48235144944965896,0.4125453705250598,-0.011677514173738551,0.2649900757912651,-0.2083517037834441,0.17540602033288485,-0.5820664559880389,08-May-2024 13:30:00,ALL
0.4617254179148267,0.3373452810121467,0.043150438751457285,0.2649900757912651,-0.17810672668411362,0.23268024641162252,-0.4964425547395832,08-May-2024 14:00:00,ALL
0.4239110267676341,0.2621451914992336,0.08650277362254237,0.2649900757912651,-0.25940448856755,0.27303254205800587,-0.5172699901783967,08-May-2024 14:30:00,ALL
0.5889192790462926,0.4125453705250598,0.13240524583898539,0.2649900757912651,-0.41993611105595563,0.3251000203114037,-0.5658673395356283,08-May-2024 15:00:00,ALL
0.812367954006976,0.5817455719291142,0.22931046496258733,0.2649900757912651,-0.6024264155479849,0.4266316029055296,-0.6063651306666547,08-May-2024 15:30:00,ALL
1.0598803324249637,0.7885458180896253,0.29561403594189395,0.2649900757912651,-0.7875023510096927,0.4995260724602866,-0.6503341610374832,08-May-2024 16:00:00,ALL
1.3555201177575602,0.9953460642501363,0.44989734533604964,0.2649900757912651,-0.974979777550064,0.6557285072204802,-0.6769469952093006,08-May-2024 16:30:00,ALL
1.541154401571051,1.108146198519506,0.5506277704776885,0.2649900757912651,-1.033275398047455,0.7559584028582711,-0.7290155838063344,08-May-2024 17:00:00,ALL
1.668348262702517,1.1645462656541907,0.6437077835832535,0.2649900757912651,-1.0725125398247193,0.8496798637143872,-0.7348009825393381,08-May-2024 17:30:00,ALL
1.7027249819272376,1.183346288032419,0.6386075088925377,0.2649900757912651,-1.2065817254750755,0.8679034811030765,-0.8065399268285848,08-May-2024 18:00:00,ALL
1.7164756696171257,1.258546377545332,0.5901548993307367,0.2649900757912651,-1.3198968109088687,0.7963106985046544,-0.8528231166926149,08-May-2024 18:30:00,ALL
1.658035246935101,1.2773463999235604,0.4932496802071347,0.2649900757912651,-1.4161099039645781,0.6960808028668636,-0.9164625027556563,08-May-2024 19:00:00,ALL
1.6924119661598214,1.3713465118147017,0.42694610922782816,0.2649900757912651,-1.4506591510164009,0.6309964550501161,-0.9430753369274736,08-May-2024 19:30:00,ALL
1.7749160922991507,1.5029466684622996,0.3759433623206692,0.2649900757912651,-1.5039292869881546,0.5776272898403834,-0.9604315331264849,08-May-2024 20:00:00,ALL
1.8780462499733122,1.6721468698663542,0.3262156840861893,0.2649900757912651,-1.4978219806028001,0.5346716202813302,-0.9384470179410705,08-May-2024 20:30:00,ALL
1.9261736568879209,1.6909468922445825,0.3644677442665585,0.2649900757912651,-1.4480274850739683,0.5672137941897039,-0.87596471162463,08-May-2024 21:00:00,ALL
1.6477222311676847,1.4653466237058432,0.2803132118697463,0.2649900757912651,-1.285953690998306,0.4826041420279323,-0.7671992154441593,08-May-2024 21:30:00,ALL
1.3073927108429515,1.239746355167104,0.09797839167665312,0.2649900757912651,-1.1600787304981492,0.29516122031569997,-0.7151306268471254,08-May-2024 22:00:00,ALL
1.0564426605024917,1.2021463104106473,-0.15193506816842559,0.2649900757912651,-1.0585639430802791,0.03482382904871062,-0.7024027496345171,08-May-2024 22:30:00,ALL
0.750489859402479,1.1645462656541907,-0.48855319775567446,0.2649900757912651,-1.0205006931082399,-0.3036147795983755,-0.7602567369645548,08-May-2024 23:00:00,ALL
0.4376617144575223,1.0329461090065928,-0.7703433744177275,0.2649900757912651,-0.8838151865063689,-0.5912875969483987,-0.7475288597519465,08-May-2024 23:30:00,ALL
-1.2399221837088392,-1.2418565987590282,0.5927050366760946,-1.833903222008284,1.6103749822923623,-0.5001695100049525,1.9519381890676086,08-Nov-2024 00:00:00,ALL
